RecordID,ClassID,UserID,LessonID,LessonAttempt,TotalTime,XML,Q1Data,Q2Data,Q3Data,Q4Data,Q5Data,Q6Data,Q7Data,Q8Data,Q9Data,Q1Duration,Q2Duration,Q3Duration,Q4Duration,WritingTime,Q6Duration,Q7Duration,Q8Duration,Q9Duration,test,WritingTime_original,WritingTime_log,WritingTime_scale
475,informal,informal3_01,lesson2,1,618.334,Lesson2-Flood.xml,Next,Arousal9_Pleasant2,1.0,2.0,"Floods are considered as the second most deadly natural disasters. Scientists are constantly trying to predict the floods. Though they can not identify when the flood will happen, but they can predict about the probabality on where it's going to happen.Conditions like deep snow, heavy rain, snow melting, high water level in the rivers and streams are potential reason for a flood.",5.0,4.0,5.0,5.0,410.515,49.609,7.75,17.296,49.328,2.531,31.031,15.89,5.89,pretest,49.328,3.9185615822677287,0.020242899633325668
477,informal,informal3_01,lesson9,1,610.695,Lesson9-Job.xml,Next,Arousal8_Pleasant2,1.0,3.0,"In the seventies due to the growth of technology, there is a huge impact on the labour force. The reduction in the labour force was also due to the movement of jobs from the US to other countries. The only impacted are the displaced workers due to technological advancement and job movement. However with time, the workers suffer and that haunted the entire economy.",4.0,4.0,5.0,3.0,96.187,12.125,8.375,5.265,387.453,5.406,18.875,17.031,24.359,posttest,387.453,5.9621721843682804,0.1626524545616123
478,informal,informal3_01,lesson10,1,609.161,Lesson10-Butterfly.xml,Next,Arousal7_Pleasant8,1.0,1.0,"Butterfly and Moth are similar in many terms but also having a lot of differences. Both are similar in terms of their body parts, body structure and life cycle. But both are different in terms of activeness, body smoothness, slenderness and wing color. They are also having different in the different stages of their life cycle.",5.0,4.0,4.0,5.0,89.671,11.328,33.515,3.421,360.047,8.656,22.484,31.796,17.984,posttest,360.047,5.889008143764207,0.15110975212208663
479,informal,informal2_01,lesson2,1,334.614,Lesson2-Flood.xml,Next,Arousal2_Pleasant2,2.0,1.0,"Floods are one of the most common natural disasters that happen around the world. scientists are always not able to predict the timing of the floods but they can recognize the potential for flooding in certain conditions. For eg, If snow ments faster on a wet ground, chances of flooding is more. The water levels rise in rivers due to heavy rains is another example.",5.0,5.0,3.0,6.0,36.671,8.265,4.375,3.265,221.468,2.671,14.734,16.718,14.546,pretest,221.468,5.404783271038456,0.09274384095785139
480,informal,informal2_01,lesson3,1,360.586,Lesson3-Hurricane.xml,Next,Arousal3_Pleasant2,1.0,1.0,"The two most destructive hurricanes encountered by the US is hurricane Andrew hurricane Katrina. Hurricane Andrew hit the state of Florida hurricane Katrina struck the states of Mississippi Louisiana. Both left a devastating effect on people by damaging destroying extensive property. Although Andrew was a stronger hurricane, Katrina's devastation was massive",5.0,4.0,3.0,5.0,49.359,4.406,2.656,3.265,251.078,3.375,10.281,12.296,10.0,pretest,251.078,5.529738563428335,0.10521481152029596
481,informal,informal2_01,lesson9,1,11608.37,Lesson9-Job.xml,Next,Arousal3_Pleasant4,3.0,3.0,Labor MarketIn the 1970's there were many people to do work which resulted in decreased wages. The other reason for this was also due to an exponential growth in the world trade. More manufacturing technologies became mobile more machineries were added. The benefit mainly went to the consumers the firms. The workers were left with nothing. The gains were not distributed to the workers in the end.,4.0,4.0,5.0,5.0,51.375,11.14,5.671,9.625,1046.484,5.218,12.906,10.703,10435.099,posttest,1046.484,6.95414637721663,0.4402193644143107
482,informal,informal2_01,lesson10,1,543.381,Lesson10-Butterfly.xml,Next,Arousal5_Pleasant6,2.0,1.0,Insects belonging to Lepidoptera groupA butterfly a moth come from the same insect groups. There are some similar characteristics between them. The both go through the same metamorphosis. The both have large wings. They have a long tongue which unravels when feeding. The tongue acts like straw. They also have differences between them like for eg. butterflies are day creatures and moths are nocturnal.,4.0,5.0,6.0,5.0,140.328,11.64,11.89,4.156,315.672,4.734,16.359,14.031,11.218,posttest,315.672,5.757866537889913,0.13242014324979762
483,informal,informal5_02,lesson2,1,339.444,Lesson2-Flood.xml,Next,Arousal5_Pleasant5,4.0,4.0,"Out of the natural disasters, floods are only second to fire as the most common. It happens all around the world. Causing many scientists to try and predict and study when they may occur. They study snowfall, water levels of rivers and streams. With these in mind scientists are able to pin point where dams should be in order to protect against any potential flood.",4.0,6.0,5.0,5.0,52.796,8.25,6.843,45.406,175.968,5.546,12.781,7.625,9.625,pretest,175.968,5.175968925268721,0.07358041101556069
484,informal,informal5_02,lesson3,1,409.13,Lesson3-Hurricane.xml,Next,Arousal8_Pleasant5,2.0,3.0,Two of the most devastating hurricanes in recent memory were Hurricane Andrew and Hurricane. The two hurricanes caused billions in damages. Hurricane Andrew was a category five while Katrina was a category 3. Suffering and Devastation was inflicted on people. 1800 people died in Katrina while 26 people died in Andrew.,4.0,5.0,6.0,6.0,11.828,5.14,10.468,5.828,336.234,5.218,8.156,7.296,2.703,pretest,336.234,5.820777051412395,0.1410803288865752
485,informal,informal8_04,lesson2,1,654.852,Lesson2-Flood.xml,Next,Arousal7_Pleasant3,5.0,2.0,"Floods - be aware alwaysFloods are more common in the lands where there is high snow or high water resources. They just swipe the river banks and the lands near snow or water prone areas. Whatever, technology we have, it is less often to predict floods. When there is a mixture of high snow melt with rain water, or high river water with rain water causes severe floods. Scientists are trying to predict floods based on the river water level and snow melt rate that depends on the temperature of the area.",4.0,5.0,4.0,5.0,90.906,52.953,41.343,7.25,367.109,19.781,10.953,13.406,12.593,pretest,367.109,5.908379089963833,0.1540840849188439
486,informal,informal8_04,lesson3,1,553.6,Lesson3-Hurricane.xml,Next,Arousal7_Pleasant1,6.0,2.0,"Hurricanes Andrew and KatrinaHurricanes named Andrew in 1992 and Katrina in 2005 made most destructive in south-east parts of United States. Hurricane Andrew was more deadly in its wind speed than Hurricane Katrina. However, Katrina made more destruction than Andrew did. Andrew was categorized as 5 while Katrina was categorized as 3. Hurricane Katrina made vast property damage of 81 billion than Hurricane Andrew made a damage of 25 billion. Katrina made such vast destruction as its path was through New Orleans and that makes 1, 800 people to meet their death.",5.0,5.0,4.0,4.0,86.484,19.39,10.703,7.375,367.078,9.687,5.359,6.062,6.265,pretest,367.078,5.90829487223106,0.15407102851602608
487,informal,informal8_04,lesson9,1,490.366,Lesson9-Job.xml,Next,Arousal5_Pleasant4,4.0,3.0,"Unstable Job MarketsIncreased entry of workers results in decreased wages in jobs. It also got declined that it is associated with world trade growth since 1960. As There is easy mobility of technologies in manufacturing sectors, Jobs shifted from U.S. to other countries. Due to advent of modern machines and technologies, Unemployment rates become high. Middle level jobs also got affected due to the results of the ways that technological gains. Thus, the Technology ruined and replaced the human work force, that leads to the problem for entire economy.",3.0,3.0,4.0,3.0,128.656,7.499,5.375,2.906,284.672,7.203,6.171,5.14,5.39,posttest,284.672,5.654844299533688,0.11936374043197319
488,informal,informal8_04,lesson10,1,618.301,Lesson10-Butterfly.xml,Next,Arousal7_Pleasant9,6.0,2.0,"Butterfly and Moth - Differences and SimilaritiesBoth Butterfly and moth are large winged insects and have similarities in their life cycle called metamorphosis. They both come under insect group called lepidoptera and have three main body parts - a head, thorax and abdomen. Both butterfly and moth have long tongue called proboscis and tiny colored scales on their wings. They also possess some differences. Butterflies are diurnal- active in day and moths are nocturnal - active in night. Butterflies have colored wings than moths. Butterfly close its wings above body, while Moths spread its wings.",3.0,3.0,4.0,4.0,105.671,5.468,5.14,2.703,437.047,5.046,7.546,6.546,4.968,posttest,437.047,6.0823262105556495,0.18354017202442474
489,informal,informal12_02,lesson2,1,326.662,Lesson2-Flood.xml,Next,Arousal9_Pleasant2,1.0,2.0,"When we say about natural disasters, flood takes the 2nd place after fire. It happens everywhere in the world and the scientists are constantly try to predict the floods. So far they have recognized the flooding conditions but the place and time are still unknown. The major conditions include deep snow, human error, Heavy rainfall, melting snow etc.",5.0,2.0,4.0,5.0,225.328,3.937,4.437,5.265,28.562,2.75,19.093,10.0,8.718,pretest,28.562,3.386489752789881,0.01149679444252108
490,informal,informal12_02,lesson3,1,341.837,Lesson3-Hurricane.xml,Next,Arousal9_Pleasant2,1.0,2.0,Two major destructive hurricanes that impacted the most of the south-east of united states are the Andrew the Katrina. The Andrew was a category 5 hurricane at a speed of 175 miles landfall in Florida. the other hurricane Katrina in 205 landfall near New Orleans was a category 3 hurricane at a speed of 120 miles but devastated a much more than the Andrew.,5.0,3.0,3.0,4.0,214.531,3.625,3.812,5.234,15.328,3.109,34.531,13.562,17.156,pretest,15.328,2.792881425507544,0.005922973962163386
491,informal,informal12_02,lesson9,1,180.926,Lesson9-Job.xml,Next,Arousal5_Pleasant3,1.0,2.0,"In the seventies due to growth of technology, there is a huge impact on the labor force. The reduction in the labor force was also due to the movement of jobs from the united states to other countries. The only impacted are the displaced workers due to technological advancement and job movement. However with time, the competition grows even for the higher waged workers and as a result the work suffered and that haunted the entire economy.",5.0,5.0,6.0,4.0,64.109,10.75,3.562,3.968,35.734,2.578,14.718,10.296,10.281,posttest,35.734,3.603702756706343,0.01451745641056743
492,informal,informal12_02,lesson10,1,398.585,Lesson10-Butterfly.xml,Next,Arousal8_Pleasant9,1.0,1.0,"Butterfly Moth both are similar in many aspects. The both have similar body parts, similar tongue and having similar four staged life cycle. they both have tiny colored scales on their wings. but when it comes to the activeness, they are totally different. Butterfly are active during the day where as moth in night. Similarly their body thickness and smoothness are also different.",6.0,1.0,5.0,4.0,51.203,16.812,4.453,5.406,266.328,2.515,11.234,10.265,11.937,posttest,266.328,5.58847636887471,0.11163771935809667
493,informal,informal3_03,lesson9,1,579.787,Lesson9-Job.xml,Next,Arousal6_Pleasant3,4.0,4.0,"Middle labor market today is very different from the past years. Before technology replaces people in work, middle workers are in need and are compensated very well. As technology comes in, workers are replaced by technology. Although it is beneficial on the part of the firm and the consumer, those who really suffer are the workers who lost their jobs.",4.0,3.0,4.0,4.0,184.156,10.265,17.625,14.843,237.89,9.265,23.796,31.375,26.687,posttest,237.89,5.476003194937463,0.09966036505702278
494,informal,informal3_03,lesson10,1,1328.615,Lesson10-Butterfly.xml,Next,Arousal5_Pleasant7,3.0,3.0," Butterfly and moth have many things in common, they belong to the same insect group, their wings look alike, they have antennas and their bodies look similar too. But they have differences too, most butterflies are active during the day while most moths are active at night. Many butterflies have thin and slender body compared to the moth's thick body.",4.0,5.0,5.0,5.0,105.015,26.64,33.593,23.5,1025.297,12.093,29.671,21.359,17.75,posttest,1025.297,6.933712457525502,0.4312959448497544
496,informal,informal7_02,lesson3,1,1187.395,Lesson3-Hurricane.xml,Next,Arousal7_Pleasant2,2.0,1.0," Two hurricanes and its destruction'sUS affected with two hurricanes, Andrew1192 Katrina2005. Andrewcategory 5 struct Florida with storm 17 feet. It damaged 25 billion property and around 26 people died. whereas Katrinacategory 3 struct Mississippi and Louisiana coast with storm 12 feet.It damaged 81 billion and around 1800 people died. when compare Katrina is weak, but it causes destruction because its path was through new Orleans.",4.0,4.0,2.0,4.0,204.218,17.203,9.437,8.078,835.797,20.781,14.421,34.093,21.562,pretest,835.797,6.72958150821819,0.351483417947247
